project_id,project__work_type,project__category,project__project_category,project__project_type,project__project_size,district_id,state_id,constituency_id,contractor_id,agency_id,project__recommendation_date,project__sanction_date,project__start_date,project__expected_completion_date,project__target_completion_date,project__actual_completion_date,project__project_duration,project__planned_duration_days,project__actual_duration_days,project__status,project__project_status,project__project_latitude,project__project_longitude,financial__recommended_amount,financial__estimated_cost,financial__sanctioned_amount,financial__revised_cost,financial__tender_amount,financial__tender_value,financial__released_amount,financial__fund_released,financial__actual_expenditure,financial__unspent_balance,financial__remaining_balance,financial__fund_utilization_ratio,financial__utilization_ratio,financial__release_ratio,financial__expenditure_ratio,financial__cost_per_unit,financial__peer_median_cost,financial__peer_mean_cost,financial__cost_deviation,financial__tender_estimate_deviation,financial__actual_sanction_deviation,financial__cost_overrun,financial__cost_per_km,financial__cost_per_sqft,financial__cost_per_beneficiary,financial__sor_deviation,financial__market_rate_deviation,financial__inflation_adjusted_cost_deviation,payment__payment_count,payment__total_paid,payment__average_payment,payment__median_payment,payment__min_payment,payment__max_payment,payment__payment_amount_std,payment__first_payment_date,payment__last_payment_date,payment__payment_span_days,payment__average_days_between_payments,payment__median_days_between_payments,payment__payment_interval_std,payment__payment_velocity_mean,payment__payment_velocity_max,payment__payment_frequency_mean,payment__payment_concentration_max,payment__duplicate_payment_count,payment__duplicate_payment_rate,payment__payment_timing_anomaly_count,payment__payment_timing_anomaly_rate,payment__unverified_payment_count,payment__unverified_payment_rate,payment__round_number_payment_count,payment__round_number_payment_rate,payment__final_installment_count,payment__final_installment_amount,payment__final_installment_share,progress__progress_observation_count,progress__latest_physical_progress,progress__latest_financial_progress,progress__latest_planned_progress,progress__latest_completion_percentage,progress__latest_progress_mismatch,progress__latest_progress_gap,progress__financial_minus_physical_progress,progress__actual_vs_planned_progress,progress__physical_progress_slope,progress__financial_progress_slope,progress__planned_progress_slope,progress__progress_gap_slope,progress__progress_velocity_latest,progress__progress_acceleration_latest,progress__latest_delay_days,progress__max_delay_days,progress__extension_count,progress__planned_duration_days,progress__actual_duration_days,progress__duration_overrun_days,progress__duration_overrun_ratio,progress__geotag_available_rate,progress__geotag_consistency_rate,progress__measurement_book_verified_rate,procurement__tender_exists,procurement__procurement_method,procurement__tender_publication_date,procurement__tender_duration,procurement__bid_count,procurement__qualified_bid_count,procurement__single_bid_flag,procurement__bid_competition_score,procurement__tender_type,procurement__winning_bid,procurement__winning_bid_amount,procurement__winning_bid_deviation,procurement__winning_bid_vs_lowest_bid,procurement__bid_price_similarity,procurement__bidder_disqualification_rate,procurement__re_tender_count,procurement__tender_cancellation_count,procurement__tender_bypass_flag,procurement__repeated_winner_flag,procurement__bid_rotation_score,procurement__repeated_loser_score,procurement__procurement_compliance_flag,contract__work_order_amount,contract__original_contract_value,contract__final_contract_value,contract__contract_value_change,contract__contract_amendment_count,contract__amendment_value,contract__extension_count,contract__extension_duration,contract__award_date,contract__original_completion_date,contract__revised_completion_date,contract__contract_delay_days,contract__contractor_capacity,contract__contract_value_to_capacity,contract__external_service_provider_flag,contract__subcontractor_count,contract__subcontractor_value_share,contract__end_period_expenditure_ratio,contract__performance_guarantee_submitted,contractor__registration_category,contractor__financial_capacity,contractor__base_quality_score,contractor__past_irregularity_rate,contractor__contractor_past_irregularity_rate,contractor__contractor_capacity_strain,contractor__contractor_project_count,contractor__contractor_total_contract_value,contractor__contractor_average_contract_value,contractor__contractor_max_contract_value,contractor__contractor_project_share,contractor__contractor_value_share,contractor__contractor_district_concentration,contractor__contractor_agency_concentration,contractor__contractor_constituency_concentration,contractor__contractor_delay_rate,contractor__contractor_completion_rate,contractor__contractor_cancellation_rate,contractor__contractor_previous_irregularities,contractor__contractor_financial_capacity,contractor__contractor_value_to_capacity,contractor__repeated_agency_contractor_pair,contractor__shared_ownership,contractor__shared_directors,contractor__shared_shareholders,contractor__shared_address,contractor__beneficial_owner_overlap,contractor__contractor_financial_health,contractor__company_ownership_change,contractor__director_change,contractor__address_change,agency__agency_type,agency__agency_workload_ratio,agency__agency_geographic_concentration,geo__district_latitude,geo__district_longitude,geo__population,geo__population_density,geo__literacy_rate,geo__poverty_rate,geo__infrastructure_gap_index,geo__geographic_cluster_id,constituency__mp_house,document__administrative_sanction,document__technical_sanction,document__dpr,document__work_order,document__measurement_book,document__utilization_certificate,document__completion_certificate,document__geo_tagged_photos,document__photo_count,document__required_document_count,document__available_document_count,document__missing_document_ratio,document__document_exists_flag,document__document_type,document__document_date,document__document_amount,document__document_entity,document__document_project_reference,document__document_database_match_score,document__document_amount_mismatch,document__document_date_mismatch,document__document_entity_mismatch,document__document_duplicate_hash,document__document_version_count,document__document_tampering_flag,document__ocr_confidence_score,document__data_completeness_score,document__missing_field_count,document__missing_critical_field_flag,document__data_validation_status,document__data_source,document__source_system,document__last_updated_timestamp,document__record_update_count,document__late_data_submission_flag,document__inconsistent_record_flag,document__cross_source_mismatch_flag,document__asset_created_flag,document__asset_register_entry_flag,document__asset_location,document__asset_latitude,document__asset_longitude,document__asset_photo_available,document__asset_photo_date,document__asset_photo_count,document__asset_status,document__asset_verification_status,document__asset_project_link_match,document__asset_geo_consistency,document__asset_completion_evidence_score
MPLADS-002253,Ayurvedic Dispensary,Public Health,Public Health,Ayurvedic Dispensary,MEDIUM,DIST-0252,ST-06,PC-0367,CONT-0221,AGENCY-0400,2023-11-20,2023-12-10,2023-12-26,2024-07-07,2024-07-07,,210,210,224,WORK_IN_PROGRESS,WORK_IN_PROGRESS,10.81245,80.0969,3438000.0,3438000.0,3589000.0,5043000.0,3258000.0,3258000.0,3589000.0,3589000.0,5043000.0,0.0,0.0,1.4051,1.4051,1.0,1.4051,61958.72,3437600.0,3506400.0,0.4668,-0.0524,0.4051,1454000.0,0.0,3921.13,0.0,0.0443,0.0221,0.0346,3,5043000.0,1681000.0,1681000.0,1681000.0,1681000.0,0.0,2024-02-22,2024-07-21,150,75.0,75.0,0.0,24014.29,24014.29,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1681000.0,0.3333,1,92.1,140.5,83.9,92.1,48.4,48.4,48.4,2.1,0.4112,0.0,0.0,0.0,0.4112,0.0396,48.4,48.4,0,210.0,224.0,14.0,1.0667,1.0,1.0,1.0,1,Open e-Tender,2023-11-19,27,6,6,0,1.0,Open e-Tender,3258000.0,3258000.0,-0.0524,0.0317,0.8643,0.079,0,0,0,0,0.643,0.444,1,3258000.0,3258000.0,5043000.0,0.5479,0,1785000.0,0,0,2023-12-24,2024-07-07,2024-07-07,14,100000000.0,0.0326,0,0,0.04,0.238,True,Class C,100000000.0,0.783,0.0138,0.1045,1.141,8,214628619.77162236,11296738.437461272,6010742.544840587,0.0332,0.3197,0.482,0.668,0.654,0.219,0.697,0.031,1,5000000.0,0.288,0,0,0,0,0,0,0.788,0,0,0,Municipal Corporation (MC),1.425,0.476,10.87089,80.09409,1172984,276.3,75.7,28.9,0.841,GEO-CLUST-02,Lok Sabha,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-12-10,3589000.0,UTT-District-72 - Municipal Corporation (MC),MPLADS-002253,0.98,0,0,0,SHA256-11e2cede5f85,1,0,0.882,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.602923+00:00,3,0,0,0,0,0,TAM-District-25 Sector 11,10.81245,80.0969,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-002254,Solar High-Mast Light,Renewable Energy,Renewable Energy,Solar High-Mast Light,SMALL,DIST-0502,ST-14,PC-0731,CONT-0301,AGENCY-0374,2022-03-31,2022-05-21,2022-06-16,2022-07-20,2022-07-20,,60,60,88,WORK_IN_PROGRESS,WORK_IN_PROGRESS,24.76414,83.64961,650000.0,650000.0,675000.0,675000.0,611000.0,611000.0,675000.0,675000.0,628000.0,47000.0,47000.0,0.9304,0.9304,1.0,0.9304,3230.59,649800.0,662800.0,-0.0338,-0.06,-0.0696,0.0,0.0,0.0,0.0,0.1387,0.2182,0.14,2,628000.0,314000.0,314000.0,314000.0,314000.0,0.0,2022-07-04,2022-08-17,44,44.0,44.0,0.0,10466.67,10466.67,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,314000.0,0.5,1,82.7,93.0,85.2,82.7,10.3,10.3,10.3,-7.3,0.9398,0.0,0.0,0.0,0.9398,-0.0184,10.3,10.3,0,60.0,88.0,28.0,1.4667,1.0,1.0,1.0,1,Direct / Single Inquiry,2022-04-30,27,1,1,1,0.167,Single Tender Inquiry,611000.0,611000.0,-0.06,0.0088,0.0,0.067,0,0,0,0,0.325,0.456,0,611000.0,611000.0,628000.0,0.0278,0,17000.0,0,0,2022-06-04,2022-07-20,2022-07-20,28,5000000.0,0.1222,0,0,0.025,0.544,True,Class B,5000000.0,0.953,0.0332,0.0823,1.473,21,59228860.33776816,8190628.529369698,9364413.320464786,0.2534,0.3194,0.87,0.82,0.353,0.152,0.946,0.012,0,5000000.0,1.264,0,0,0,0,0,0,0.708,0,0,0,Rural Development Department (RDD),0.781,0.443,24.69696,83.57541,817687,1003.5,76.7,11.9,0.428,GEO-CLUST-02,Lok Sabha,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-05-21,675000.0,TAM-District-27 - Water Supply & Sewerage Board,MPLADS-002254,0.98,0,0,0,SHA256-849fde1f8ef3,1,0,0.911,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.603254+00:00,3,0,0,0,0,0,JHA-District-20 Sector 11,24.76414,83.64961,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-002255,Solar High-Mast Light,Renewable Energy,Renewable Energy,Solar High-Mast Light,SMALL,DIST-0277,ST-07,PC-0405,CONT-0124,AGENCY-1097,2023-03-21,2023-05-11,2023-06-08,2023-07-10,2023-07-10,,60,60,83,WORK_IN_PROGRESS,WORK_IN_PROGRESS,25.04797,70.45428,659000.0,659000.0,662000.0,662000.0,654000.0,654000.0,662000.0,662000.0,605000.0,57000.0,57000.0,0.9139,0.9139,1.0,0.9139,4720.52,659500.0,672600.0,-0.0819,-0.0076,-0.0861,0.0,0.0,0.0,0.0,-0.0725,0.1288,-0.0276,2,605000.0,302500.0,302500.0,302500.0,302500.0,0.0,2023-06-21,2023-08-02,42,42.0,42.0,0.0,10083.33,10083.33,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,302500.0,0.5,1,90.8,91.4,85.1,90.8,0.6,0.6,0.6,0.8,1.094,0.0,0.0,0.0,1.094,-0.0078,0.6,0.6,0,60.0,83.0,23.0,1.3833,1.0,1.0,1.0,1,Open e-Tender,2023-04-20,14,6,6,0,1.0,Open e-Tender,654000.0,654000.0,-0.0076,0.0495,0.9469,0.009,1,0,0,0,0.564,0.401,1,654000.0,654000.0,605000.0,-0.0749,0,0.0,0,0,2023-05-25,2023-07-10,2023-07-10,23,100000000.0,0.0065,0,0,0.161,0.333,True,Class A,100000000.0,0.964,0.0896,0.1059,1.291,15,240912447.7560461,11170747.428076005,5057318.581290072,0.0179,0.2792,0.509,0.788,0.23,0.056,0.778,0.059,2,100000000.0,0.878,0,0,0,0,0,0,0.802,0,0,0,Rural Development Department (RDD),1.744,0.489,25.02646,70.39888,1485159,1260.4,74.3,31.2,0.712,GEO-CLUST-02,Lok Sabha,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-05-11,662000.0,JHA-District-17 - Water Supply & Sewerage Board,MPLADS-002255,0.98,0,0,0,SHA256-9153a01b28c5,1,0,0.953,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.603595+00:00,3,0,0,0,0,0,RAJ-District-12 Sector 2,25.04797,70.45428,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-002256,Solar Street Lighting,Renewable Energy,Renewable Energy,Solar Street Lighting,SMALL,DIST-0228,ST-06,PC-0332,CONT-0329,AGENCY-1083,2023-03-31,2023-04-27,2023-05-25,2023-06-26,2023-06-26,,60,60,62,WORK_IN_PROGRESS,WORK_IN_PROGRESS,12.26403,78.82795,597000.0,597000.0,615000.0,615000.0,572000.0,572000.0,615000.0,615000.0,601000.0,14000.0,14000.0,0.9772,0.9772,1.0,0.9772,1902.07,597400.0,609300.0,0.0067,-0.0419,-0.0228,0.0,0.0,0.0,0.0,-0.0567,-0.0497,0.0341,2,601000.0,300500.0,300500.0,300500.0,300500.0,0.0,2023-05-28,2023-06-28,31,31.0,31.0,0.0,10016.67,10016.67,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,300500.0,0.5,1,80.4,97.7,89.7,80.4,17.3,17.3,17.3,-9.6,1.2968,0.0,0.0,0.0,1.2968,-0.001,17.3,17.3,0,60.0,62.0,2.0,1.0333,1.0,1.0,1.0,1,Open e-Tender,2023-04-06,20,7,7,0,1.0,Open e-Tender,572000.0,572000.0,-0.0419,0.0362,0.8966,0.057,0,0,0,0,0.315,0.387,1,572000.0,572000.0,601000.0,0.0507,0,29000.0,0,0,2023-05-11,2023-06-26,2023-06-26,2,5000000.0,0.1144,0,1,0.011,0.29,True,Class B,5000000.0,0.966,0.0337,0.0228,0.75,43,65529904.9105645,10129737.411013732,29539602.140547626,0.0587,0.1515,0.786,0.349,0.822,0.168,0.857,0.05,0,20000000.0,1.241,0,0,0,0,0,0,0.817,0,0,0,Panchayati Raj Institution (PRI),0.602,0.842,12.33156,78.8456,796252,1475.3,63.4,21.3,0.533,GEO-CLUST-03,Lok Sabha,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-04-27,615000.0,RAJ-District-23 - Public Works Department (PWD),MPLADS-002256,0.98,0,0,0,SHA256-90dd3c840857,1,0,0.943,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.603924+00:00,3,0,0,0,0,0,TAM-District-01 Sector 3,12.26403,78.82795,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-002257,Farm Pond Renovation,Irrigation & Agriculture,Irrigation & Agriculture,Farm Pond Renovation,MEDIUM,DIST-0254,ST-06,PC-0370,CONT-0011,AGENCY-1049,2023-09-22,2023-11-08,2023-12-05,2024-04-16,2024-04-16,2024-05-26,160,160,173,COMPLETED,COMPLETED,12.801,76.20999,2444000.0,2444000.0,2524000.0,2524000.0,2377000.0,2377000.0,2524000.0,2524000.0,2348000.0,176000.0,176000.0,0.9303,0.9303,1.0,0.9303,28516.95,2444000.0,2492900.0,-0.0393,-0.0274,-0.0697,0.0,0.0,0.0,0.0,0.1594,0.0288,0.1063,3,2348000.0,782666.67,782700.0,782600.0,782700.0,57.74,2024-01-04,2024-04-29,116,58.0,58.0,0.0,14675.0,14675.62,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,782600.0,0.3333,1,99.9,93.0,91.0,99.9,6.9,-6.9,-6.9,9.9,0.5775,0.0,0.0,0.0,0.5775,0.0449,0.0,0.0,0,160.0,173.0,13.0,1.0813,1.0,1.0,1.0,1,Open e-Tender,2023-10-18,29,5,5,0,0.833,Open e-Tender,2377000.0,2377000.0,-0.0274,0.0231,0.9244,0.225,1,0,0,0,0.652,0.267,1,2377000.0,2377000.0,2348000.0,-0.0122,0,0.0,0,0,2023-11-22,2024-04-16,2024-04-16,13,5000000.0,0.4754,0,0,0.284,0.209,True,Class B,5000000.0,0.81,0.0339,0.0583,0.48,24,98409059.82244349,10476630.281663269,20616393.168661565,0.165,0.1886,0.234,0.501,0.581,0.268,0.675,0.053,0,5000000.0,0.418,0,0,0,0,0,0,0.856,0,0,0,Panchayati Raj Institution (PRI),1.455,0.957,12.7798,76.16394,1045879,481.2,89.5,27.5,0.444,GEO-CLUST-04,Lok Sabha,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-11-08,2524000.0,MAH-District-31 - Municipal Corporation (MC),MPLADS-002257,0.98,0,0,0,SHA256-6a7b05b90954,1,0,0.884,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.604260+00:00,3,0,0,0,1,1,TAM-District-27 Sector 11,12.801,76.20999,1,2024-04-29,4,OPERATIONAL,VERIFIED,1,1,1.0
MPLADS-002258,Public Toilet Complex,Community Infrastructure,Community Infrastructure,Public Toilet Complex,MEDIUM,DIST-0491,ST-14,PC-0716,CONT-0273,AGENCY-0971,2022-10-13,2022-11-12,2022-12-08,2023-03-12,2023-03-12,,120,120,128,WORK_IN_PROGRESS,WORK_IN_PROGRESS,24.56316,83.57563,2117000.0,2117000.0,2200000.0,2200000.0,2130000.0,2130000.0,2200000.0,2200000.0,2124000.0,76000.0,76000.0,0.9655,0.9655,1.0,0.9655,13094.53,2116500.0,2158900.0,0.0033,0.0061,-0.0345,0.0,0.0,1717.64,0.0,-0.0216,0.1622,0.0881,3,2124000.0,708000.0,708000.0,708000.0,708000.0,0.0,2022-12-24,2023-03-20,86,43.0,43.0,0.0,17700.0,17700.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,708000.0,0.3333,1,87.8,96.5,80.3,87.8,8.7,8.7,8.7,-2.2,0.6859,0.0,0.0,0.0,0.6859,0.0291,8.7,8.7,0,120.0,128.0,8.0,1.0667,1.0,1.0,1.0,1,Open e-Tender,2022-10-22,17,3,2,0,0.5,Open e-Tender,2130000.0,2130000.0,0.0061,0.0186,0.8502,0.194,0,0,0,0,0.142,0.056,1,2130000.0,2130000.0,2124000.0,-0.0028,0,0.0,0,0,2022-11-26,2023-03-12,2023-03-12,8,100000000.0,0.0213,0,2,0.276,0.247,True,Class B,100000000.0,0.925,0.0252,0.0202,1.38,21,227563064.51253507,6474767.671435953,28229507.40130179,0.1729,0.3702,0.399,0.433,0.595,0.405,0.688,0.017,2,20000000.0,0.684,0,0,0,0,0,0,0.846,0,0,0,Rural Development Department (RDD),1.275,0.762,24.6131,83.57769,824598,808.8,81.1,35.6,0.413,GEO-CLUST-16,Lok Sabha,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-11-12,2200000.0,WES-District-20 - Panchayati Raj Institution (PRI),MPLADS-002258,0.98,0,0,0,SHA256-2a47b9a29e7e,1,0,0.985,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.604600+00:00,3,0,0,0,0,0,JHA-District-09 Sector 1,24.56316,83.57563,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-002259,Primary Health Sub-Centre,Public Health,Public Health,Primary Health Sub-Centre,MEDIUM,DIST-0114,ST-03,PC-0164,CONT-0009,AGENCY-0559,2023-05-16,2023-06-28,2023-07-23,2024-01-24,2024-01-24,,210,210,212,WORK_IN_PROGRESS,WORK_IN_PROGRESS,24.57563,85.18367,3033000.0,3033000.0,2997000.0,2997000.0,3081000.0,3081000.0,2997000.0,2997000.0,2598000.0,399000.0,399000.0,0.8669,0.8669,1.0,0.8669,70994.61,3032700.0,3093400.0,-0.1434,0.0158,-0.1331,0.0,0.0,1652.22,0.0,-0.0269,0.0075,-0.038,3,2598000.0,866000.0,866000.0,866000.0,866000.0,0.0,2023-09-06,2024-01-26,142,71.0,71.0,0.0,12371.43,12371.43,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,866000.0,0.3333,1,71.9,86.7,81.8,71.9,14.8,14.8,14.8,-18.1,0.3392,0.0,0.0,0.0,0.3392,0.0277,14.8,14.8,0,210.0,212.0,2.0,1.0095,1.0,1.0,1.0,1,Open e-Tender,2023-06-07,26,4,3,0,0.667,Open e-Tender,3081000.0,3081000.0,0.0158,0.0116,0.9489,0.102,0,0,0,0,0.634,0.316,1,3081000.0,3081000.0,2598000.0,-0.1568,0,0.0,0,0,2023-07-12,2024-01-24,2024-01-24,2,20000000.0,0.154,0,0,0.139,0.274,True,Class C,20000000.0,0.793,0.0131,0.0997,0.632,5,155772508.82307938,4293229.573107394,37062347.46634495,0.1055,0.1315,0.368,0.75,0.82,0.247,0.664,0.021,0,100000000.0,0.319,0,1,1,0,0,0,0.778,0,1,0,Municipal Corporation (MC),1.588,0.788,24.62076,85.24816,1124013,1174.5,93.7,23.9,0.612,GEO-CLUST-14,Lok Sabha,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-06-28,2997000.0,MAD-District-39 - Rural Development Department (RDD),MPLADS-002259,0.98,0,0,0,SHA256-8ade51df1609,1,0,0.967,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.604955+00:00,3,0,0,0,0,0,BIH-District-03 Sector 4,24.57563,85.18367,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-002260,Check Dam,Irrigation & Agriculture,Irrigation & Agriculture,Check Dam,MEDIUM,DIST-0131,ST-03,PC-0190,CONT-0351,AGENCY-0867,2023-10-06,2023-11-29,2023-12-27,2024-05-07,2024-05-07,,160,160,188,WORK_IN_PROGRESS,WORK_IN_PROGRESS,26.71993,84.25144,2654000.0,2654000.0,2668000.0,2668000.0,2628000.0,2628000.0,2668000.0,2668000.0,2584000.0,84000.0,84000.0,0.9685,0.9685,1.0,0.9685,14074.54,2654100.0,2707200.0,-0.0264,-0.0098,-0.0315,0.0,0.0,0.0,0.0,-0.0208,0.1341,0.1059,3,2584000.0,861333.33,861300.0,861300.0,861400.0,57.74,2024-01-30,2024-06-04,126,63.0,63.0,0.0,16150.0,16151.25,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,861400.0,0.3334,1,74.7,96.9,84.1,74.7,22.2,22.2,22.2,-15.3,0.3973,0.0,0.0,0.0,0.3973,0.0101,22.2,22.2,0,160.0,188.0,28.0,1.175,1.0,1.0,1.0,1,Open e-Tender,2023-11-08,24,3,3,0,0.5,Open e-Tender,2628000.0,2628000.0,-0.0098,0.0028,0.8584,0.101,0,0,0,0,0.548,0.302,1,2628000.0,2628000.0,2584000.0,-0.0167,0,0.0,0,0,2023-12-13,2024-05-07,2024-05-07,28,5000000.0,0.5256,0,0,0.051,0.223,True,Class B,5000000.0,0.852,0.0217,0.0306,1.465,33,120443750.14237066,7835922.255052711,37244055.27283095,0.1382,0.1805,0.323,0.676,0.158,0.446,0.697,0.031,0,5000000.0,0.651,0,0,0,0,0,0,0.666,0,0,0,Rural Development Department (RDD),0.732,0.442,26.71339,84.28726,999380,855.4,86.0,21.9,0.408,GEO-CLUST-06,Lok Sabha,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-11-29,2668000.0,BIH-District-19 - Municipal Corporation (MC),MPLADS-002260,0.98,0,0,0,SHA256-084b5ad5e983,1,0,0.951,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.605312+00:00,3,0,0,0,0,0,BIH-District-20 Sector 2,26.71993,84.25144,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-002261,Bituminous Road,Roads & Bridges,Roads & Bridges,Bituminous Road,MEDIUM,DIST-0428,ST-11,PC-0624,CONT-0301,AGENCY-0752,2022-08-30,2022-10-14,2022-10-26,2023-04-12,2023-04-12,,180,180,199,DELAYED,DELAYED,20.94802,81.71933,2531000.0,2531000.0,2553000.0,2553000.0,2492000.0,2492000.0,2553000.0,2553000.0,2249000.0,304000.0,304000.0,0.8809,0.8809,1.0,0.8809,28389.48,2530600.0,2581200.0,-0.1114,-0.0154,-0.1191,0.0,677541.13,0.0,0.0,0.0239,0.1878,0.0139,3,2249000.0,749666.67,749700.0,749600.0,749700.0,57.74,2022-12-19,2023-05-01,133,66.5,66.5,0.71,12494.44,12495.0,60.0,0.3333,0,0.0,0,0.0,3,1.0,0,0.0,1,749600.0,0.3333,1,16.7,88.1,99.4,16.7,71.4,71.4,71.4,-73.3,0.0839,0.0,0.0,0.0,0.0839,0.0205,71.4,71.4,0,180.0,199.0,19.0,1.1056,1.0,1.0,0.0,1,Open e-Tender,2022-09-23,23,3,2,0,0.5,Open e-Tender,2492000.0,2492000.0,-0.0154,0.0176,0.9145,0.106,0,0,0,1,0.412,0.069,1,2492000.0,2492000.0,2249000.0,-0.0975,0,0.0,0,0,2022-10-28,2023-04-12,2023-04-12,19,5000000.0,0.4984,0,1,0.014,0.322,True,Class B,5000000.0,0.953,0.0332,0.0823,1.473,21,59228860.33776816,8190628.529369698,9364413.320464786,0.2534,0.3194,0.87,0.82,0.353,0.152,0.946,0.012,0,5000000.0,1.264,0,0,0,0,0,0,0.708,0,0,0,Municipal Corporation (MC),1.278,0.679,20.92796,81.73965,764726,567.9,83.8,27.3,0.607,GEO-CLUST-03,Lok Sabha,True,True,True,True,False,True,True,True,7,5,4,0.2,1,PDF_BUNDLE,2022-10-14,2553000.0,AND-District-08 - Municipal Corporation (MC),MPLADS-002261,0.65,0,0,0,SHA256-816ef39b4cb4,1,0,0.915,0.8,1,1,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.605652+00:00,3,0,1,0,0,0,ODI-District-23 Sector 10,20.94802,81.71933,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
MPLADS-002262,Smart Classroom Lab,Education Infrastructure,Education Infrastructure,Smart Classroom Lab,LARGE,DIST-0160,ST-04,PC-0225,CONT-0298,AGENCY-0467,2022-06-09,2022-06-30,2022-07-20,2022-11-27,2022-11-27,,150,150,164,WORK_IN_PROGRESS,WORK_IN_PROGRESS,23.44759,86.99527,7300000.0,7300000.0,7428000.0,7428000.0,6820000.0,6820000.0,7428000.0,7428000.0,6972000.0,456000.0,456000.0,0.9386,0.9386,1.0,0.9386,16451.36,7299500.0,7445500.0,-0.0449,-0.0658,-0.0614,0.0,0.0,2731.91,0.0,-0.0535,0.047,0.0265,3,6972000.0,2324000.0,2324000.0,2324000.0,2324000.0,0.0,2022-08-23,2022-12-11,110,55.0,55.0,0.0,46480.0,46480.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,2324000.0,0.3333,1,79.1,93.9,81.6,79.1,14.8,14.8,14.8,-10.9,0.4823,0.0,0.0,0.0,0.4823,0.0015,14.8,14.8,0,150.0,164.0,14.0,1.0933,1.0,1.0,1.0,1,Open e-Tender,2022-06-09,20,5,4,0,0.833,Open e-Tender,6820000.0,6820000.0,-0.0658,0.041,0.8563,0.117,0,0,0,0,0.727,0.476,1,6820000.0,6820000.0,6972000.0,0.0223,0,152000.0,0,0,2022-07-14,2022-11-27,2022-11-27,14,100000000.0,0.0682,0,0,0.081,0.198,True,Class B,100000000.0,0.918,0.1005,0.0644,0.848,5,159185670.9154629,2521241.739583305,24475698.089203425,0.2904,0.3996,0.478,0.214,0.47,0.161,0.945,0.057,0,20000000.0,0.678,0,0,0,0,0,0,0.638,0,0,0,Panchayati Raj Institution (PRI),1.964,0.463,23.48879,87.06603,1622539,300.7,87.0,21.4,0.801,GEO-CLUST-10,Lok Sabha,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-06-30,7428000.0,RAJ-District-41 - Rural Development Department (RDD),MPLADS-002262,0.98,0,0,0,SHA256-1b6ee723d2b1,1,0,0.979,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.605985+00:00,3,0,0,0,0,0,WES-District-11 Sector 7,23.44759,86.99527,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
